amount,avgAmount,amountDeviationPercent,txnPerMinute,newDevice,countryMismatch,fraud
4050.48,4261,4.940624266604083,8,1,0,1
17711.2,3078,475.4126055880442,8,0,1,1
13139.24,1691,677.010053222945,3,0,0,1
9510.27,2683,254.4640327991055,4,0,1,1
3763.19,3562,5.6482313307130845,1,1,0,0
14513.63,3655,297.08974008207935,4,1,0,1
8904.97,3503,154.20982015415356,2,1,1,1
4616.31,701,558.5320970042796,8,0,0,1
17860.15,234,7532.542735042736,10,1,1,1
17591.4,352,4897.556818181818,3,1,1,1
5597.99,259,2061.3861003861,3,0,0,1
11352.17,4888,132.24570376432078,11,0,1,1
17024.07,2014,745.2864945382323,3,0,0,1
3506.89,2464,42.32508116883116,12,1,0,1
11323.43,2737,313.7168432590427,12,1,1,1
5228.51,1712,205.40362149532712,6,0,1,1
8995.08,1325,578.8739622641509,11,0,1,1
3252.95,1031,215.51406401551893,9,1,0,1
2329.72,2924,20.324213406292756,8,1,1,1
9999.53,3785,164.18837516512554,5,0,1,1
2996.82,1132,164.7367491166078,8,1,0,1
14753.0,553,2567.8119349005424,2,0,0,1
13537.32,4130,227.78014527845033,11,0,0,1
6930.17,3465,100.0049062049062,5,0,0,0
10308.23,3422,201.2340736411455,1,0,1,1
16394.82,3019,443.0546538588937,12,1,0,1
8865.61,602,1372.6926910299005,9,0,1,1
4057.98,3300,22.96909090909091,10,0,0,1
2915.46,2190,33.12602739726028,8,0,0,1
2236.2,2269,1.4455707360070598,4,0,1,0
6549.78,200,3174.89,10,0,1,1
4825.09,4828,0.06027340513669956,9,0,1,1
18996.51,816,2228.003676470588,2,1,0,1
6895.39,2439,182.71381713817138,2,0,1,1
13694.47,2785,391.72244165170554,4,1,0,1
3845.46,4810,20.05280665280665,11,0,0,1
9716.29,3189,204.68140482910005,1,1,1,1
9405.01,1019,822.96467124632,7,1,1,1
3562.85,4585,22.293347873500547,4,1,1,1
12985.6,399,3154.5363408521303,12,0,0,1
9790.05,876,1017.585616438356,4,1,0,1
1906.97,3137,39.210392094357665,10,1,1,1
19973.7,2781,618.2200647249191,9,0,1,1
16257.2,4421,267.72675865188876,1,0,0,1
11757.0,2972,295.5921938088829,7,0,0,1
2835.01,2930,3.241979522184293,1,0,1,0
18904.97,1313,1339.8301599390709,1,0,1,1
6065.02,2361,156.88352393053793,3,0,0,1
1045.95,3852,72.84657320872275,7,1,1,1
12799.19,2946,334.45994568906997,4,1,0,1
14552.55,4580,217.74126637554585,12,0,0,1
9941.56,996,898.14859437751,4,1,0,1
7971.8,4537,75.70641392990963,4,1,0,0
2366.39,4514,47.57665042091272,10,0,0,1
19596.26,1749,1020.4265294453974,1,0,1,1
285.19,3899,92.68556040010259,8,0,1,1
6538.53,2253,190.2143808255659,1,0,0,1
10001.95,540,1752.212962962963,8,0,0,1
3068.2,2032,50.99409448818897,2,1,1,1
16565.51,4676,254.26668092386652,12,0,1,1
18720.51,3899,380.1361887663503,5,1,0,1
10159.45,1631,522.8969957081546,1,1,0,1
16226.75,2948,450.4324966078697,11,1,1,1
3220.23,4823,33.23180592991914,6,1,1,1
12947.14,1764,633.9648526077096,5,1,0,1
6995.11,960,628.6572916666667,4,1,1,1
17927.3,2099,754.0876607908527,12,1,1,1
16865.53,2398,603.3165137614678,12,0,1,1
19301.77,3649,428.9605371334613,10,0,0,1
4758.2,3029,57.08814790359854,10,0,1,1
17359.68,4381,296.2492581602374,4,1,0,1
98.55,1872,94.73557692307692,7,1,0,0
18060.35,255,6982.49019607843,2,0,1,1
7613.61,1699,348.1230135373749,5,0,1,1
12700.96,4174,204.28749401054142,12,1,0,1
6410.39,3497,83.3111238204175,9,0,0,1
14029.0,1024,1270.01953125,9,0,0,1
12536.6,2026,518.7857847976308,5,1,0,1
19877.61,2936,577.0303133514986,4,1,0,1
11533.3,1144,908.1555944055942,10,1,1,1
6626.1,2974,122.8009414929388,4,0,0,0
8264.1,4522,82.75320654577621,9,1,1,1
16957.72,1576,975.9974619289342,4,0,0,1
18451.76,3012,512.6082337317397,3,1,0,1
18774.96,4772,293.4400670578374,7,0,1,1
13624.21,2490,447.1570281124498,7,0,0,1
9912.26,3935,151.89987293519695,4,1,0,1
8821.57,4822,82.94421401907921,12,1,0,1
17653.1,1423,1140.555165144062,6,0,1,1
9100.37,1398,550.9563662374821,8,0,1,1
5451.6,4620,18.000000000000007,5,1,0,0
287.63,3445,91.65079825834542,1,0,1,0
2757.92,2303,19.753365175857578,11,1,1,1
8371.08,3106,169.513200257566,5,0,1,1
16207.06,1528,960.6714659685863,1,1,1,1
11312.55,4524,150.05636604774534,8,0,0,1
3746.1,3745,0.029372496662213858,12,0,1,1
11633.0,3187,265.01411986193915,5,1,0,1
9100.75,1623,460.73629081947007,6,0,1,1
14002.59,4271,227.85272769843127,5,1,0,1
18238.36,2928,522.8948087431694,9,1,0,1
5751.47,2999,91.7795931977326,1,0,0,0
13756.24,3949,248.34742972904533,7,0,1,1
8495.55,2191,287.74760383386575,3,1,0,1
793.37,2123,62.62976919453603,6,0,0,0
10707.82,4306,148.67208546214584,10,1,1,1
10561.34,3040,247.4125,10,0,0,1
17941.8,2040,779.5,7,0,1,1
7542.42,4642,62.482119775958644,3,0,1,0
17552.08,4019,336.7275441652153,6,1,1,1
4425.52,633,599.1342812006319,5,0,1,1
19661.76,4906,300.7696697920913,6,1,1,1
1801.3,1964,8.284114052953159,11,0,1,1
3232.29,2075,55.77301204819277,12,1,1,1
3040.16,2727,11.483681701503478,7,0,1,0
10435.26,958,989.275574112735,3,1,0,1
19874.71,3044,552.9142575558476,5,1,0,1
15409.75,967,1493.5625646328851,4,0,0,1
14973.7,3691,305.6813871579518,9,0,0,1
13616.3,1824,646.5076754385964,2,1,0,1
19712.18,2081,847.2455550216242,5,1,0,1
18559.38,3723,398.50604351329577,2,0,1,1
15329.82,3646,320.45584201865057,7,0,0,1
4948.26,2015,145.5712158808933,7,0,0,0
19153.7,3096,518.6595607235142,3,0,1,1
5419.98,3514,54.23961297666475,4,0,0,0
3237.27,1950,66.01384615384616,10,0,0,1
7658.89,3686,107.78323385784047,7,1,0,0
3675.77,1378,166.7467343976778,5,1,1,1
3838.96,450,753.1022222222222,5,0,1,1
19860.24,1161,1610.6149870801032,9,1,1,1
12833.44,2977,331.086328518643,8,0,1,1
1635.36,1805,9.39833795013851,5,1,1,1
8193.62,3147,160.3628852875755,5,1,1,1
1125.55,2127,47.08274565115186,7,0,1,0
11193.57,4083,174.15062454077884,3,0,1,1
1712.61,451,279.73614190687357,5,1,1,1
9057.43,4277,111.77063362169746,1,0,0,0
7141.21,1686,323.55931198102013,10,1,0,1
1378.8,619,122.74636510500807,3,1,1,1
18895.8,2257,737.20868409393,10,0,1,1
6395.19,3119,105.03975633215774,1,1,0,0
1391.09,2403,42.11027881814399,11,1,0,1
7474.1,4603,62.374538344557905,5,1,0,0
10423.25,2656,292.44164156626505,2,0,1,1
11058.85,1494,640.2175368139224,1,1,0,1
15079.38,953,1482.3064008394542,10,1,0,1
12451.28,1297,860.006168080185,2,0,0,1
12507.18,3274,282.0152718387294,12,1,0,1
365.99,4426,91.73090826931767,10,0,0,1
19947.45,571,3393.4238178633977,3,1,0,1
19131.22,1319,1350.4336618650493,2,1,0,1
4013.44,603,565.5787728026535,4,1,0,1
13429.5,465,2788.064516129032,8,1,0,1
6734.78,2237,201.06303084488152,9,0,1,1
8759.69,3517,149.06710264429915,5,1,0,0
5481.15,4501,21.776271939568975,3,1,1,1
1829.45,2308,20.734402079722702,9,1,0,1
16957.51,895,1794.6938547486031,8,1,0,1
16658.48,2106,691.0009496676163,12,1,1,1
19434.03,3057,535.7222767419038,3,1,1,1
14749.39,2690,448.3044609665427,6,1,0,1
15096.56,2256,569.1737588652483,6,1,1,1
7344.92,3531,108.01246105919003,4,0,1,0
14760.69,1491,889.9859154929578,12,1,0,1
13088.06,2124,516.1986817325801,8,1,1,1
9187.1,2813,226.5943832207608,10,0,0,1
4038.78,3072,31.470703125000004,6,0,1,0
5808.39,3981,45.902788244159765,7,1,0,0
6568.38,1195,449.655230125523,8,0,0,1
1440.17,4446,67.60751237067026,12,1,1,1
8458.65,262,3128.4923664122134,5,0,1,1
18425.32,1781,934.5491297024143,8,1,0,1
6067.41,2460,146.64268292682928,8,0,0,1
3969.84,4169,4.777164787718874,5,0,1,0
19032.33,3617,426.19104230024885,10,0,0,1
18135.54,3589,405.30899972137087,3,0,0,1
6125.87,2487,146.3156413349417,7,1,1,1
11681.11,396,2849.7752525252527,7,1,0,1
14824.73,3619,309.63608731693836,11,1,1,1
12902.5,1349,856.4492216456636,3,0,1,1
18233.48,2241,713.6314145470772,9,1,1,1
5524.4,2792,97.86532951289398,12,0,1,1
7289.18,3756,94.06762513312034,2,0,0,0
3187.85,1291,146.92873741285823,8,0,0,1
19871.3,2966,569.9696561024949,4,0,0,1
17242.05,2854,504.13629992992287,2,0,1,1
2525.66,4210,40.008076009501195,5,0,0,0
6177.13,3243,90.47579401788468,9,0,0,1
14756.34,4650,217.34064516129035,2,1,0,1
14329.28,2990,379.2401337792642,11,0,0,1
7281.01,3507,107.61362988309098,4,1,0,0
11521.47,759,1417.98023715415,7,0,1,1
7820.15,842,828.7589073634203,11,0,0,1
7449.1,3545,110.12976022566995,12,1,1,1
10477.55,4180,150.65909090909088,10,0,1,1
17408.52,326,5240.0368098159515,4,0,1,1
12642.4,2919,333.10722850291194,10,1,1,1
8972.83,4061,120.95124353607486,10,0,0,1
12392.41,3880,219.39201030927836,3,0,1,1
18741.43,4963,277.62301027604275,7,1,1,1
14688.05,2256,551.0660460992907,3,1,1,1
7745.08,257,2913.6498054474705,4,1,1,1
19223.13,387,4867.217054263566,6,0,0,1
7203.56,4363,65.1056612422645,11,1,0,1
17442.09,4142,321.10309029454373,11,1,0,1
10724.07,1980,441.6196969696969,11,1,1,1
1279.17,3481,63.25280091927606,12,0,0,1
17384.02,1223,1321.4243663123466,11,0,1,1
17370.93,2674,549.6234106207928,9,0,0,1
11721.75,3803,208.2237707073363,5,1,0,1
14883.56,1777,737.5666854248734,7,1,1,1
9944.33,4541,118.98987007267121,1,1,1,1
8122.28,3261,149.07329040171726,9,1,1,1
16104.61,1944,728.4264403292182,6,1,0,1
13157.6,1472,793.8586956521739,3,1,1,1
2053.91,1168,75.84845890410958,12,0,1,1
14375.87,2828,408.3405233380481,3,0,0,1
18498.01,1004,1742.4312749003982,4,1,1,1
9259.51,1318,602.5424886191199,8,1,1,1
5478.19,3784,44.77246300211416,4,1,0,0
17672.82,3281,438.64126790612613,6,0,1,1
12867.97,3876,231.99097007223938,6,1,1,1
1853.98,4440,58.243693693693686,2,1,0,0
11384.2,4369,160.5676356145571,11,0,1,1
8025.28,377,2028.7214854111405,4,0,1,1
7913.75,2412,228.099087893864,4,1,0,1
14301.35,4106,248.30370189965905,4,0,1,1
2499.48,1868,33.8051391862955,1,0,0,0
4017.93,4937,18.615961109985825,8,0,1,1
4847.44,538,801.0111524163568,5,1,1,1
8971.93,2880,211.52534722222222,5,0,1,1
1872.9,1618,15.75401730531521,6,1,1,1
6941.77,1496,364.02205882352945,8,1,1,1
5006.85,1065,370.12676056338034,12,0,0,1
4535.1,4553,0.3931473753568996,6,0,1,0
16363.6,2033,704.8991637973438,2,0,0,1
1785.36,1475,21.041355932203384,2,0,0,0
16133.08,3589,349.51462803009196,6,0,1,1
17520.21,2205,694.5673469387755,11,1,1,1
3607.36,2161,66.93012494215641,11,0,0,1
10229.26,1874,445.8516542155817,4,1,1,1
6736.11,4419,52.43516632722335,4,0,1,0
5847.49,3370,73.51602373887239,11,0,1,1
15513.63,3731,315.80353792548914,12,1,1,1
1097.09,448,144.8861607142857,4,1,0,0
5313.87,2079,155.5974025974026,5,0,1,1
1037.11,4498,76.94286349488662,7,0,1,0
3551.11,492,621.770325203252,6,0,0,1
16113.53,2176,640.5114889705883,6,1,0,1
16344.36,3717,339.7191283292978,3,1,0,1
4306.69,580,642.5327586206896,4,0,0,1
18687.67,1428,1208.6603641456581,6,0,1,1
19223.94,3063,527.6180215475024,11,0,0,1
2374.01,4769,50.219962256238205,3,0,1,0
10290.26,2816,265.42116477272725,5,1,1,1
4045.42,1371,195.07075127644055,9,0,1,1
4282.64,921,364.99891422366994,2,0,0,1
1606.08,3956,59.40141557128412,7,1,0,0
1350.28,2261,40.27952233524989,6,1,1,1
1511.34,3132,51.74521072796935,2,1,1,1
12871.86,375,3332.4960000000005,10,1,0,1
4349.24,1540,182.4181818181818,9,1,0,1
6628.52,4739,39.87170289090526,11,1,1,1
5622.23,1322,325.2821482602118,2,0,0,1
8943.96,3868,131.229576008273,11,0,1,1
14648.26,3750,290.6202666666667,2,0,1,1
394.39,2358,83.274385072095,11,1,1,1
10564.26,3634,190.70610897083105,9,1,1,1
13595.71,1640,729.0067073170732,5,1,0,1
12318.77,1182,942.1971235194586,5,1,1,1
10769.22,1857,479.92568659127625,1,1,1,1
19564.35,2305,748.7787418655097,1,0,0,1
9361.23,4731,97.87000634115408,7,1,0,0
5565.98,2377,134.15986537652503,10,0,0,1
11259.28,2699,317.16487587995556,5,1,0,1
16140.31,3214,402.18761667703797,11,0,1,1
2049.26,792,158.74494949494954,11,1,1,1
13275.6,747,1677.1887550200806,1,0,0,1
18923.53,296,6293.084459459459,8,0,1,1
16139.1,2484,549.7222222222223,3,1,0,1
18572.31,1416,1211.6038135593221,7,0,1,1
11052.59,3789,191.70203219846925,4,0,0,1
5383.42,4643,15.947017014861084,11,1,1,1
10002.0,323,2996.594427244582,3,0,1,1
1113.54,4305,74.13379790940766,1,0,0,0
8418.28,3084,172.9662775616083,5,0,1,1
1572.13,2577,38.99379123011253,2,0,1,0
16568.5,4047,309.4020261922412,3,1,1,1
8964.76,1470,509.8476190476191,2,1,0,1
3250.35,1031,215.2618816682832,8,0,0,1
10484.51,216,4753.939814814815,3,1,0,1
14596.24,4183,248.9419077217308,11,0,1,1
6649.01,1452,357.9207988980716,1,0,1,1
12825.03,3934,226.00482968988308,6,0,1,1
12424.92,2937,323.04800817160367,10,1,0,1
16540.51,1311,1161.6712433257055,1,0,0,1
3004.65,2534,18.573401736385165,5,0,0,0
2438.76,2016,20.970238095238106,5,0,0,0
9040.39,3131,188.7381028425423,12,0,1,1
6262.08,2298,172.50130548302872,3,1,1,1
18713.99,4012,366.4503988035892,1,1,1,1
11930.38,860,1287.253488372093,2,0,1,1
14743.62,4387,236.0752222475496,5,1,1,1
3687.5,3248,13.5314039408867,3,0,0,0
2693.32,2203,22.25692237857468,11,0,1,1
754.12,3796,80.13382507903056,4,0,0,0
15634.92,3871,303.8987341772152,7,1,1,1
11177.19,1590,602.967924528302,9,0,0,1
13584.74,3483,290.02985931668104,10,1,0,1
14149.66,1720,722.6546511627907,9,0,1,1
10860.59,3814,184.755899318301,11,0,0,1
19079.03,583,3172.5608919382503,12,1,1,1
1322.48,3367,60.72230472230472,4,1,0,0
2164.14,4330,50.01986143187067,10,1,1,1
2536.01,2517,0.7552642034167747,2,1,0,0
7442.55,1719,332.9581151832461,4,0,1,1
2660.27,3379,21.270494229061853,9,0,0,1
1279.33,573,123.26876090750436,8,1,1,1
2310.41,2393,3.4513163393230317,3,1,1,1
10751.95,3234,232.46598639455786,10,1,1,1
17056.18,2683,535.7130078270592,5,0,0,1
14667.16,858,1609.4592074592076,7,1,1,1
12321.02,2477,397.4170367379895,2,1,0,1
8072.18,2527,219.43727740403642,11,1,0,1
15727.17,619,2440.7382875605817,1,0,0,1
10604.22,3075,244.85268292682923,12,0,0,1
6148.97,2299,167.46280991735537,4,1,0,1
374.81,2813,86.67579097049413,3,0,0,0
13159.75,1767,644.7509903791738,2,0,1,1
18705.41,1288,1352.2833850931677,9,1,1,1
19420.67,2820,588.6762411347516,1,0,0,1
16071.97,1217,1220.6220213640097,4,0,1,1
1648.86,418,294.46411483253587,12,0,0,1
11198.23,4939,126.73071471957886,7,0,0,0
5154.12,3161,63.05346409364125,9,1,1,1
11318.32,2896,290.8259668508287,6,1,1,1
6944.67,1625,327.3643076923077,4,1,1,1
8671.24,469,1748.8784648187632,4,1,1,1
13110.08,2098,524.884652049571,12,0,1,1
5030.19,4392,14.530737704918023,1,1,1,1
12111.96,3337,262.9595445010488,11,0,0,1
13598.8,525,2490.247619047619,4,0,1,1
1026.25,2153,52.33395262424524,2,0,1,0
17487.18,1686,937.1992882562278,7,1,0,1
10348.11,4119,151.2286962855062,5,0,1,1
19961.97,3290,506.7468085106383,1,0,0,1
17818.67,491,3529.0570264765784,10,1,0,1
1010.56,398,153.90954773869345,2,1,1,1
4654.9,327,1323.5168195718654,2,1,0,1
3420.6,2586,32.2737819025522,7,1,1,1
4205.09,4924,14.600121852152718,4,0,0,0
14210.68,3541,301.31827167466815,9,0,0,1
13326.71,897,1385.6978818283164,7,1,1,1
127.25,3048,95.8251312335958,8,1,1,1
17325.51,4426,291.44848621780386,9,0,1,1
9727.21,2109,361.22380275011847,2,0,0,1
14624.86,553,2544.6401446654613,4,1,0,1
9682.05,2954,227.760663507109,2,0,0,1
12061.85,4541,165.62100858841666,4,0,0,1
9820.3,4666,110.46506643806258,9,1,0,1
16738.52,3762,344.93673577884107,2,0,1,1
19748.59,1849,968.0686857760952,5,1,0,1
11790.35,3043,287.4581005586592,8,1,0,1
15152.69,1656,815.0175120772948,2,1,0,1
7286.83,3843,89.61306271142337,3,0,0,0
5612.6,1095,412.5662100456621,1,1,1,1
242.93,1771,86.28289102202146,3,1,0,0
3761.1,323,1064.4272445820434,3,0,1,1
17027.04,1227,1287.6968215158925,3,0,1,1
4731.62,3295,43.599999999999994,7,1,1,1
7296.48,2732,167.07467057101024,7,1,0,1
15663.44,1921,715.379489849037,4,1,1,1
19603.59,4804,308.0680682764363,6,0,0,1
19012.46,3097,513.8992573458185,2,0,1,1
13531.85,1531,783.8569562377531,2,1,0,1
17175.3,3152,444.9016497461929,11,1,1,1
18614.88,2813,561.7447564877356,6,1,0,1
6866.93,4802,43.00145772594753,5,1,0,0
16754.52,3685,354.6681139755767,12,0,0,1
4712.36,3265,44.32955589586523,12,0,1,1
13904.68,1235,1025.885020242915,3,0,0,1
18046.1,4140,335.8961352657004,9,0,0,1
15165.11,3278,362.63300793166565,12,0,1,1
3879.21,1796,115.99164810690424,7,0,1,0
2359.7,1970,19.781725888324864,9,0,1,1
12224.25,2987,309.24840977569465,1,0,0,1
17969.22,424,4138.023584905661,11,1,1,1
10651.88,1555,585.0083601286174,6,1,0,1
7459.07,2923,155.18542593226135,6,0,1,1
14938.65,2480,502.36491935483866,4,1,0,1
13963.5,3611,286.6934367211299,6,1,1,1
13840.41,2579,436.65800697944934,1,0,0,1
10544.15,2529,316.9296164491894,7,1,0,1
4182.76,4323,3.2440434883182925,4,1,0,0
13080.62,4876,168.2653814602133,11,1,1,1
18256.54,1180,1447.164406779661,9,1,1,1
16363.24,504,3146.674603174603,2,1,1,1
8936.54,3786,136.04173269941893,11,1,1,1
9404.94,3837,145.11180609851448,1,1,1,1
18973.06,3247,484.32583923621803,6,1,1,1
4807.72,3362,43.00178465199287,6,0,1,0
6094.44,1932,215.44720496894408,11,0,1,1
8846.29,3118,183.71680564464404,10,1,1,1
15162.19,1312,1055.654725609756,8,0,1,1
6902.98,3884,77.72863027806383,11,1,0,1
6369.34,1198,431.6644407345576,1,1,1,1
19420.34,4627,319.7177436784093,6,1,1,1
13940.12,382,3549.24607329843,3,1,0,1
18409.84,1727,966.0011580775912,10,0,0,1
5116.56,4204,21.706945765937213,7,1,0,0
15716.94,3996,293.31681681681687,9,0,0,1
9144.7,4485,103.89520624303235,10,1,0,1
6169.73,4659,32.42605709379694,11,1,1,1
18395.54,1286,1330.4463452566097,8,1,1,1
18470.91,2024,812.5943675889328,9,1,0,1
10562.26,945,1017.6994708994708,8,1,0,1
16133.02,1343,1101.2673119880865,9,1,0,1
10905.96,1427,664.2578836720392,5,0,1,1
12661.78,3209,294.5708943596136,5,0,0,1
14347.39,3714,286.3056004308024,4,1,0,1
13551.22,4946,173.98342094621916,4,0,0,1
2457.34,3460,28.978612716763003,2,1,1,1
7676.67,2855,168.88511383537656,2,1,0,1
19466.19,4272,355.6692415730337,10,1,0,1
7955.16,3801,109.29123914759273,8,1,0,1
10499.87,2713,287.020641356432,12,1,0,1
1119.92,2125,47.29788235294117,6,0,1,0
12570.44,4945,154.20505561172902,6,1,1,1
19987.48,4197,376.232547057422,9,1,1,1
19314.43,2122,810.199340245052,4,0,0,1
4077.42,3118,30.770365618986535,6,0,1,0
9109.96,1264,620.7246835443037,3,1,1,1
17904.34,2258,692.9291408325952,11,0,1,1
10978.52,4616,137.8362218370884,6,0,0,0
19185.57,603,3081.686567164179,4,0,1,1
15333.08,4182,266.6446676231468,5,1,1,1
994.51,2333,57.372053150450064,11,1,0,1
1155.85,2748,57.938500727802044,4,0,0,0
1404.46,3171,55.709239987385686,5,1,0,0
17657.44,4430,298.5878103837472,2,1,0,1
6906.95,3274,110.96365302382407,10,0,0,1
14591.75,1793,713.8176240936978,8,0,0,1
13703.87,1849,641.1503515413738,9,1,1,1
6712.42,4392,52.83287795992714,2,0,0,0
3970.01,2106,88.50949667616335,9,0,0,1
16319.32,4062,301.7557853274249,2,0,0,1
18441.89,528,3392.782196969697,6,0,1,1
15455.59,2553,505.3893458676067,3,1,0,1
10202.95,1440,608.5381944444446,11,1,1,1
12891.98,1240,939.675806451613,4,0,1,1
5076.38,2390,112.40083682008368,5,1,0,0
10172.44,3818,166.43373493975906,10,1,0,1
2157.49,1863,15.807300053676855,10,1,1,1
18114.22,3402,432.45796590241036,9,0,1,1
4627.38,1563,196.05758157389636,10,0,0,1
3943.82,4808,17.973793677204654,5,1,1,1
9400.93,2734,243.85259692757865,6,1,0,1
7377.21,3921,88.14613618974751,8,0,1,1
10286.26,4280,140.33317757009348,4,0,0,0
14443.96,4014,259.8395615346288,11,0,1,1
15654.88,4716,231.95250212044104,4,0,1,1
9995.97,450,2121.3266666666664,11,0,0,1
13088.63,1614,710.943618339529,5,0,1,1
13260.35,2409,450.450394354504,2,1,1,1
8466.33,212,3893.551886792453,12,0,0,1
3175.3,1723,84.28903076030181,4,0,1,0
19997.42,2704,639.5495562130177,8,1,1,1
10804.75,1466,637.0225102319237,7,1,0,1
10100.67,1565,545.4102236421726,10,0,0,1
6865.35,2811,144.2315901814301,5,0,0,0
14375.87,4843,196.83811686970887,4,1,1,1
14372.23,2637,445.02199469093665,5,0,0,1
18139.88,1227,1378.39282803586,9,1,0,1
4602.59,3668,25.479552889858237,1,0,1,0
12765.73,982,1199.9725050916495,9,0,1,1
2394.9,3313,27.712043465137338,12,1,0,1
965.27,1717,43.78159580663949,11,0,0,1
12812.98,3715,244.89851951547777,12,1,1,1
18262.46,4188,336.06638013371537,9,1,1,1
1133.98,2103,46.07798383262007,11,0,1,1
17239.16,1459,1081.573680603153,10,0,1,1
7814.31,1058,638.5926275992439,4,0,0,1
14508.23,1172,1137.9035836177475,4,1,0,1
11922.59,513,2224.0916179337232,1,1,1,1
13386.36,2902,361.28049620951066,4,1,0,1
4648.6,1842,152.3669923995657,7,0,1,1
6959.56,1552,348.42525773195877,5,1,0,1
13508.89,4452,203.43418688230005,5,0,1,1
5678.17,3667,54.84510499045542,12,0,0,1
10489.71,2433,331.1430332922318,9,1,1,1
6317.74,752,740.125,1,1,0,1
15430.98,4673,230.21570725444042,3,0,1,1
12913.33,3752,244.17190831556502,12,0,1,1
1961.31,4711,58.367437911271494,10,0,1,1
6662.83,2558,160.47028928850665,7,0,1,1
14527.24,3704,292.20410367170626,5,0,1,1
168.77,966,82.52898550724638,1,1,0,0
1496.3,2990,49.95652173913044,1,0,0,0
15261.29,3432,344.6762820512821,6,0,1,1
3731.99,2354,58.53823279524213,7,1,1,1
2487.21,4233,41.24238128986534,4,0,1,0
9882.96,2760,258.07826086956516,2,0,1,1
9730.29,2882,237.62283136710622,8,0,0,1
10418.94,3986,161.3883592574009,4,1,0,1
15160.31,3019,402.1632991056641,3,1,0,1
14877.89,1226,1113.5309951060358,4,1,1,1
269.72,3342,91.92938360263314,7,0,1,0
2147.54,1779,20.716132658797076,6,1,1,1
8373.63,2722,207.6278471711976,12,1,0,1
8405.47,1916,338.6988517745302,6,1,1,1
18939.58,2049,824.3328452903856,1,1,0,1
1809.92,4130,56.17627118644067,12,0,0,1
13140.89,4491,192.60498775328435,9,0,1,1
16129.19,572,2719.7884615384614,1,0,1,1
468.98,278,68.69784172661872,11,1,0,1
807.12,4517,82.1315032100952,4,0,1,0
8534.22,1060,705.1150943396226,10,1,1,1
11793.69,4980,136.82108433734942,12,1,1,1
15582.97,1347,1056.8648849294727,12,0,1,1
6887.08,2116,225.47637051039695,3,1,0,1
1254.78,1093,14.80146386093321,7,1,0,0
9706.06,1354,616.8434268833087,8,0,1,1
12509.31,3852,224.74844236760126,5,1,0,1
5626.3,1485,278.8754208754209,11,1,0,1
1407.99,536,162.6847014925373,3,0,0,1
14501.33,3711,290.7661007814605,10,0,1,1
13841.76,201,6786.44776119403,5,1,0,1
1398.68,1470,4.8517006802721045,8,0,1,1
18591.27,3003,519.0899100899102,9,1,1,1
7973.28,990,705.3818181818182,1,1,1,1
1810.77,1581,14.533206831119545,4,0,1,0
4314.6,3922,10.010198878123417,11,1,1,1
13675.26,2746,398.006554989075,7,1,0,1
13870.02,2397,478.6408010012516,12,1,1,1
16359.73,3468,371.7338523644752,5,1,0,1
13811.86,1471,838.9435757987764,10,0,0,1
16274.79,4425,267.79186440677967,9,1,1,1
12310.5,1145,975.1528384279476,2,1,1,1
6634.04,3838,72.85148514851485,1,1,1,1
17877.14,2636,578.1919575113808,7,0,0,1
6104.85,1728,253.2899305555556,8,1,0,1
5673.16,4723,20.117721786999784,4,1,0,0
6095.57,3740,62.98315508021389,5,0,0,0
15212.06,4374,247.7837219935985,8,0,0,1
6945.98,2425,186.4321649484536,3,1,0,1
12596.13,1113,1031.7277628032346,12,0,0,1
9746.22,3439,183.4027333527188,3,0,0,1
3347.55,3263,2.591173766472577,12,1,0,1
14521.29,3443,321.7627069416207,6,1,1,1
17548.42,4265,311.4518171160609,11,0,1,1
12630.79,4844,160.75123864574735,1,1,0,1
19380.91,4388,341.67980856882406,11,0,0,1
9434.72,4786,97.13163393230253,9,0,0,1
16801.13,572,2837.2604895104896,10,1,1,1
2815.36,368,665.0434782608696,1,1,0,1
12928.37,569,2172.121265377856,3,1,0,1
18973.14,2336,712.2063356164383,9,1,1,1
3818.94,4120,7.307281553398057,1,0,1,0
15758.73,964,1534.7230290456432,5,0,0,1
11399.68,1078,957.4842300556586,3,1,0,1
470.68,4208,88.81463878326996,2,1,0,0
13193.72,675,1854.6251851851848,6,1,1,1
62.4,996,93.73493975903615,7,0,1,0
14334.38,3796,277.618018967334,6,1,1,1
13375.71,3524,279.5604426787741,3,1,1,1
14971.1,661,2164.916792738275,1,0,1,1
16993.96,349,4769.329512893983,3,0,1,1
17082.4,3321,414.3751881963264,4,1,1,1
6959.81,2981,133.47232472324723,12,0,0,1
10842.97,3939,175.27215029195224,1,1,1,1
5107.62,4097,24.667317549426407,7,1,0,0
9946.73,3931,153.0330704655304,6,0,0,1
13648.05,1399,875.5575411007862,3,1,1,1
17000.26,1290,1217.8496124031008,2,0,0,1
4320.73,3758,14.974188398084076,11,0,1,1
17395.67,349,4884.432664756447,9,0,0,1
18858.86,748,2421.2379679144387,12,1,1,1
3723.82,2683,38.793142005218044,8,0,1,1
9825.37,1404,599.8126780626781,9,0,0,1
7767.63,1944,299.56944444444446,1,1,1,1
1140.86,4667,75.55474608956504,9,1,0,1
11396.83,3062,272.20215545395166,8,1,0,1
16729.64,1175,1323.7991489361702,10,1,1,1
5838.25,2444,138.88093289689033,1,1,1,1
